,vmId,starttime,endtime,core,memory,ssd,nic
2712,645,-107.70958333322778,78.36705456022173,0.020833333333333332,0.020833333333333332,0.015655577299412915,0.025
2713,646,-107.5004976852797,,0.009615384615384616,0.0071111111111111115,0.009161846940405815,0.025
2714,646,-107.5004976852797,,0.019230769230769232,0.006944444444444444,0.009722222222222222,0.02
2715,646,-107.5004976852797,,0.019230769230769232,0.010416666666666666,0.009722222222222222,0.02
2716,646,-107.5004976852797,,0.020833333333333332,0.020833333333333332,0.015655577299412915,0.025
2717,647,-107.25231481483206,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2718,647,-107.25231481483206,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2719,647,-107.25231481483206,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2720,647,-107.25231481483206,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2721,648,-107.24478009250015,25.72451515030116,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2722,648,-107.24478009250015,25.72451515030116,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2723,648,-107.24478009250015,25.72451515030116,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2724,648,-107.24478009250015,25.72451515030116,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2725,649,-107.23671296285465,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2726,649,-107.23671296285465,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2727,649,-107.23671296285465,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2728,649,-107.23671296285465,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2729,650,-107.2327083335258,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2730,650,-107.2327083335258,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2731,650,-107.2327083335258,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2732,650,-107.2327083335258,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2733,651,-107.22421296313405,20.93207855336368,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2734,651,-107.22421296313405,20.93207855336368,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2735,651,-107.22421296313405,20.93207855336368,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2736,651,-107.22421296313405,20.93207855336368,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2737,652,-107.19738425919786,7.845919722225517,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2738,652,-107.19738425919786,7.845919722225517,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2739,652,-107.19738425919786,7.845919722225517,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2740,652,-107.19738425919786,7.845919722225517,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2741,653,-107.1917708334513,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2742,653,-107.1917708334513,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2743,653,-107.1917708334513,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2744,653,-107.1917708334513,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2745,654,-107.16696759266779,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2746,654,-107.16696759266779,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2747,654,-107.16696759266779,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2748,654,-107.16696759266779,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2749,655,-107.15998842613772,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2750,655,-107.15998842613772,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2751,655,-107.15998842613772,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2752,655,-107.15998842613772,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2753,656,-107.15874999994412,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2754,656,-107.15874999994412,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2755,656,-107.15874999994412,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2756,656,-107.15874999994412,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2757,657,-107.14824074087664,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2758,657,-107.14824074087664,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2759,657,-107.14824074087664,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2760,657,-107.14824074087664,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2761,658,-107.09363425942138,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2762,658,-107.09363425942138,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2763,658,-107.09363425942138,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2764,658,-107.09363425942138,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2765,659,-107.09203703701496,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2766,659,-107.09203703701496,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2767,659,-107.09203703701496,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2768,659,-107.09203703701496,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2769,660,-107.07488425914198,12.279133090283722,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2770,660,-107.07488425914198,12.279133090283722,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2771,660,-107.07488425914198,12.279133090283722,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2772,660,-107.07488425914198,12.279133090283722,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2773,661,-107.07283564796671,47.48689724551514,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2774,661,-107.07283564796671,47.48689724551514,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2775,661,-107.07283564796671,47.48689724551514,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2776,661,-107.07283564796671,47.48689724551514,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2777,662,-107.04371527768672,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2778,662,-107.04371527768672,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2779,662,-107.04371527768672,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2780,662,-107.04371527768672,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2781,663,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2782,663,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2783,663,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2784,663,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2785,664,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2786,664,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2787,664,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2788,664,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2789,665,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2790,665,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2791,665,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2792,665,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2793,666,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2794,666,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2795,666,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2796,666,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2797,667,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2798,667,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2799,667,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2800,667,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2801,668,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2802,668,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2803,668,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2804,668,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2805,669,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2806,669,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2807,669,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2808,669,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2809,670,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2810,670,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2811,670,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2812,670,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2813,671,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2814,671,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2815,671,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2816,671,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2817,672,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2818,672,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2819,672,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2820,672,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2821,673,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2822,673,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2823,673,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2824,673,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
